US,2024-06-10,64.77,19.43,45.34
US,2024-06-11,93.11,27.93,65.18
AT,2024-06-12,0.21,0.06,0.15
BE,2024-06-12,4.15,1.25,2.91
HR,2024-06-12,0.21,0.06,0.15
CZ,2024-06-12,0.31,0.09,0.22
DK,2024-06-12,1.76,0.53,1.24
FI,2024-06-12,3.63,1.09,2.54
FR,2024-06-12,13.39,4.02,9.38
DE,2024-06-12,1.45,0.44,1.02
GR,2024-06-12,0.52,0.16,0.36
IT,2024-06-12,1.35,0.40,0.94
NL,2024-06-12,0.73,0.22,0.51
NO,2024-06-12,0.31,0.09,0.22
PT,2024-06-12,0.73,0.22,0.51
ES,2024-06-12,0.10,0.03,0.07
CH,2024-06-12,0.00,0.00,0.00
US,2024-06-12,55.96,16.79,39.17
AT,2024-06-13,0.10,0.03,0.07
BE,2024-06-13,2.73,0.82,1.91
HR,2024-06-13,0.10,0.03,0.07
CZ,2024-06-13,24.63,7.39,17.24
DK,2024-06-13,6.81,2.04,4.77
FI,2024-06-13,0.52,0.16,0.37
FR,2024-06-13,9.64,2.89,6.75
DE,2024-06-13,22.01,6.60,15.41
GR,2024-06-13,0.84,0.25,0.59
IT,2024-06-13,5.14,1.54,3.60
LV,2024-06-13,0.52,0.16,0.37
LT,2024-06-13,1.47,0.44,1.03
LU,2024-06-13,0.31,0.09,0.22
MT,2024-06-13,0.10,0.03,0.07
NL,2024-06-13,9.75,2.92,6.82
NO,2024-06-13,0.10,0.03,0.07
PT,2024-06-13,0.00,0.00,0.00
SK,2024-06-13,0.31,0.09,0.22
ES,2024-06-13,0.63,0.19,0.44
CH,2024-06-13,1.05,0.31,0.73
US,2024-06-13,23.27,6.98,16.29
AT,2024-06-14,0.00,0.00,0.00
BE,2024-06-14,1.70,0.51,1.19
HR,2024-06-14,0.00,0.00,0.00
CZ,2024-06-14,0.32,0.10,0.22
DK,2024-06-14,7.87,2.36,5.51
FI,2024-06-14,0.21,0.06,0.15
FR,2024-06-14,11.06,3.32,7.74
DE,2024-06-14,10.31,3.09,7.22
GR,2024-06-14,0.53,0.16,0.37
IT,2024-06-14,0.74,0.22,0.52
LV,2024-06-14,0.00,0.00,0.00
LU,2024-06-14,0.21,0.06,0.15
MT,2024-06-14,0.00,0.00,0.00
NL,2024-06-14,0.64,0.19,0.45
NO,2024-06-14,2.23,0.67,1.56
PT,2024-06-14,0.96,0.29,0.67
SI,2024-06-14,0.00,0.00,0.00
ES,2024-06-14,4.25,1.28,2.98
CH,2024-06-14,0.74,0.22,0.52
US,2024-06-14,155.86,46.76,109.10
AT,2024-06-15,1.06,0.32,0.74
BE,2024-06-15,1.38,0.41,0.97
HR,2024-06-15,0.64,0.19,0.45
CZ,2024-06-15,0.53,0.16,0.37
DK,2024-06-15,5.21,1.56,3.65
FI,2024-06-15,3.30,0.99,2.31
FR,2024-06-15,4.47,1.34,3.13
DE,2024-06-15,4.68,1.40,3.27
GR,2024-06-15,1.06,0.32,0.74
IT,2024-06-15,2.34,0.70,1.64
LT,2024-06-15,0.00,0.00,0.00
MT,2024-06-15,0.00,0.00,0.00
NL,2024-06-15,13.40,4.02,9.38
NO,2024-06-15,2.34,0.70,1.64
PT,2024-06-15,4.36,1.31,3.05
SK,2024-06-15,0.00,0.00,0.00
ES,2024-06-15,1.06,0.32,0.74
CH,2024-06-15,1.38,0.41,0.97
US,2024-06-15,135.56,40.67,94.89
AT,2024-06-16,1.68,0.51,1.18
BE,2024-06-16,1.68,0.51,1.18
HR,2024-06-16,0.74,0.22,0.52
CZ,2024-06-16,1.16,0.35,0.81
DK,2024-06-16,4.84,1.45,3.39
FI,2024-06-16,10.00,3.00,7.00
FR,2024-06-16,10.31,3.09,7.22
DE,2024-06-16,5.05,1.52,3.54
GR,2024-06-16,0.21,0.06,0.15
IT,2024-06-16,1.05,0.32,0.74
LU,2024-06-16,0.42,0.13,0.29
NL,2024-06-16,2.84,0.85,1.99
NO,2024-06-16,5.47,1.64,3.83
PT,2024-06-16,0.21,0.06,0.15
SK,2024-06-16,0.00,0.00,0.00
SI,2024-06-16,0.00,0.00,0.00
ES,2024-06-16,0.95,0.28,0.66
CH,2024-06-16,1.47,0.44,1.03
US,2024-06-16,29.68,8.90,20.77
AG,2024-06-10,1.89,0.57,1.32
AW,2024-06-10,2.20,0.66,1.54
AU,2024-06-10,965.86,289.76,676.10
AT,2024-06-10,520.24,156.07,364.17
BS,2024-06-10,5.34,1.60,3.74
BB,2024-06-10,2.83,0.85,1.98
BE,2024-06-10,757.19,227.16,530.04
#N/A,2024-06-10,1.36,0.41,0.95
CA,2024-06-10,908.95,272.68,636.26
KY,2024-06-10,6.92,2.08,4.84
HR,2024-06-10,37.52,11.26,26.26
CZ,2024-06-10,204.36,61.31,143.05
DK,2024-06-10,694.52,208.36,486.17
EE,2024-06-10,103.33,31.00,72.33
FI,2024-06-10,504.94,151.48,353.46
FR,2024-06-10,1513.34,454.00,1059.34
DE,2024-06-10,2629.38,788.81,1840.56
GR,2024-06-10,443.21,132.96,310.25
HK,2024-06-10,900.25,270.07,630.17
IS,2024-06-10,76.82,23.05,53.77
IE,2024-06-10,279.30,83.79,195.51
IT,2024-06-10,855.50,256.65,598.85
JP,2024-06-10,425.08,127.52,297.55
KR,2024-06-10,516.67,155.00,361.67
LV,2024-06-10,82.27,24.68,57.59
LT,2024-06-10,263.37,79.01,184.36
LU,2024-06-10,14.15,4.24,9.90
MY,2024-06-10,519.61,155.88,363.73
MV,2024-06-10,3.98,1.19,2.79
NL,2024-06-10,1369.03,410.71,958.32
NZ,2024-06-10,120.84,36.25,84.59
NO,2024-06-10,558.70,167.61,391.09
PL,2024-06-10,681.84,204.55,477.29
PT,2024-06-10,265.25,79.58,185.68
LC,2024-06-10,1.15,0.35,0.81
#N/A,2024-06-10,1.05,0.31,0.73
SG,2024-06-10,626.61,187.98,438.63
ES,2024-06-10,1072.33,321.70,750.63
SE,2024-06-10,18194.99,5458.50,12736.49
CH,2024-06-10,543.71,163.11,380.60
TW,2024-06-10,570.12,171.04,399.09
#N/A,2024-06-10,1.47,0.44,1.03
AE,2024-06-10,391.02,117.30,273.71
GB,2024-06-10,5038.78,1511.63,3527.14
US,2024-06-10,21605.46,6481.64,15123.82
#N/A,2024-06-10,0.42,0.13,0.29
AG,2024-06-11,2.31,0.69,1.61
AW,2024-06-11,29.57,8.87,20.70
AU,2024-06-11,1206.90,362.07,844.83
AT,2024-06-11,1283.55,385.06,898.48
BS,2024-06-11,7.13,2.14,4.99
BB,2024-06-11,4.30,1.29,3.01
BE,2024-06-11,1948.45,584.53,1363.91
#N/A,2024-06-11,1.47,0.44,1.03
CA,2024-06-11,1141.36,342.41,798.95
KY,2024-06-11,5.56,1.67,3.89
HR,2024-06-11,58.51,17.55,40.96
CZ,2024-06-11,534.56,160.37,374.19
DK,2024-06-11,1264.26,379.28,884.98
EE,2024-06-11,110.10,33.03,77.07
FI,2024-06-11,979.15,293.75,685.41
FR,2024-06-11,3503.68,1051.10,2452.57
DE,2024-06-11,6372.35,1911.70,4460.64
GR,2024-06-11,1361.98,408.59,953.39
HK,2024-06-11,520.19,156.06,364.14
IS,2024-06-11,125.09,37.53,87.57
IE,2024-06-11,646.34,193.90,452.44
IT,2024-06-11,2348.47,704.54,1643.93
JP,2024-06-11,313.42,94.02,219.39
KR,2024-06-11,374.34,112.30,262.04
LV,2024-06-11,106.32,31.90,74.43
LT,2024-06-11,292.45,87.73,204.71
LU,2024-06-11,91.23,27.37,63.86
MY,2024-06-11,468.81,140.64,328.17
MV,2024-06-11,13.53,4.06,9.47
NL,2024-06-11,2850.21,855.06,1995.15
NZ,2024-06-11,105.59,31.68,73.91
NO,2024-06-11,702.43,210.73,491.70
PL,2024-06-11,1763.16,528.95,1234.21
PT,2024-06-11,702.75,210.82,491.92
LC,2024-06-11,1.99,0.60,1.39
#N/A,2024-06-11,2.31,0.69,1.61
SG,2024-06-11,342.46,102.74,239.72
ES,2024-06-11,2508.27,752.48,1755.79
SE,2024-06-11,19502.70,5850.81,13651.89
CH,2024-06-11,1199.56,359.87,839.69
TW,2024-06-11,283.95,85.19,198.77
#N/A,2024-06-11,2.52,0.75,1.76
AE,2024-06-11,541.58,162.48,379.11
GB,2024-06-11,8491.60,2547.48,5944.12
US,2024-06-11,17495.64,5248.69,12246.95
#N/A,2024-06-11,0.00,0.00,0.00
AG,2024-06-12,3.43,1.03,2.40
AW,2024-06-12,5.71,1.71,4.00
AU,2024-06-12,1707.86,512.36,1195.50
AT,2024-06-12,1044.44,313.33,731.11
BS,2024-06-12,6.44,1.93,4.51
BB,2024-06-12,9.14,2.74,6.40
BE,2024-06-12,1606.01,481.80,1124.20
#N/A,2024-06-12,1.87,0.56,1.31
CA,2024-06-12,1336.28,400.88,935.40
KY,2024-06-12,6.02,1.81,4.22
HR,2024-06-12,68.52,20.56,47.97
CZ,2024-06-12,511.42,153.43,358.00
DK,2024-06-12,848.84,254.65,594.19
EE,2024-06-12,79.42,23.83,55.60
FI,2024-06-12,722.49,216.75,505.74
FR,2024-06-12,2757.80,827.34,1930.46
