AT,2024-09-30,0.20,0.06,0.14
BE,2024-09-30,24.87,7.46,17.41
HR,2024-09-30,4.26,1.28,2.98
CZ,2024-09-30,1.83,0.55,1.28
DK,2024-09-30,29.54,8.86,20.68
FI,2024-09-30,2.54,0.76,1.78
FR,2024-09-30,30.46,9.14,21.32
DE,2024-09-30,476.26,142.88,333.38
GR,2024-09-30,6.29,1.89,4.41
IT,2024-09-30,9.44,2.83,6.61
LT,2024-09-30,0.30,0.09,0.21
MT,2024-09-30,0.51,0.15,0.36
NL,2024-09-30,12.18,3.65,8.53
NO,2024-09-30,1.73,0.52,1.21
PT,2024-09-30,0.10,0.03,0.07
ES,2024-09-30,14.21,4.26,9.95
SE,2024-09-30,337.27,101.18,236.09
CH,2024-09-30,6.50,1.95,4.55
GB,2024-09-30,480.12,144.03,336.08
US,2024-09-30,998.40,299.52,698.88
AT,2024-10-01,19.62,5.89,13.73
BE,2024-10-01,5.14,1.54,3.60
HR,2024-10-01,2.05,0.62,1.44
CZ,2024-10-01,0.62,0.18,0.43
DK,2024-10-01,14.69,4.41,10.28
FI,2024-10-01,8.11,2.43,5.68
FR,2024-10-01,75.60,22.68,52.92
DE,2024-10-01,511.63,153.49,358.14
GR,2024-10-01,0.41,0.12,0.29
IT,2024-10-01,44.89,13.47,31.42
LV,2024-10-01,0.00,0.00,0.00
LU,2024-10-01,0.00,0.00,0.00
NL,2024-10-01,13.66,4.10,9.56
NO,2024-10-01,22.19,6.66,15.53
PT,2024-10-01,5.55,1.66,3.88
ES,2024-10-01,12.53,3.76,8.77
SE,2024-10-01,411.38,123.41,287.97
CH,2024-10-01,40.37,12.11,28.26
GB,2024-10-01,484.92,145.48,339.45
US,2024-10-01,689.02,206.71,482.31
AT,2024-10-02,12.21,3.66,8.55
BE,2024-10-02,5.34,1.60,3.74
HR,2024-10-02,0.10,0.03,0.07
CZ,2024-10-02,2.36,0.71,1.65
DK,2024-10-02,35.09,10.53,24.57
FI,2024-10-02,27.91,8.37,19.54
FR,2024-10-02,58.29,17.49,40.80
DE,2024-10-02,717.38,215.21,502.16
GR,2024-10-02,1.54,0.46,1.08
IT,2024-10-02,9.54,2.86,6.68
LV,2024-10-02,0.21,0.06,0.14
LT,2024-10-02,1.95,0.58,1.36
NL,2024-10-02,8.52,2.56,5.96
NO,2024-10-02,0.00,0.00,0.00
PT,2024-10-02,10.16,3.05,7.11
ES,2024-10-02,14.16,4.25,9.91
SE,2024-10-02,593.01,177.90,415.11
CH,2024-10-02,4.31,1.29,3.02
GB,2024-10-02,421.03,126.31,294.72
US,2024-10-02,685.46,205.64,479.83
AT,2024-10-03,0.10,0.03,0.07
BE,2024-10-03,0.41,0.12,0.29
HR,2024-10-03,9.78,2.93,6.84
CZ,2024-10-03,0.00,0.00,0.00
DK,2024-10-03,17.91,5.37,12.54
FI,2024-10-03,9.88,2.96,6.92
FR,2024-10-03,54.96,16.49,38.47
DE,2024-10-03,714.33,214.30,500.03
GR,2024-10-03,7.72,2.32,5.40
IT,2024-10-03,3.50,1.05,2.45
MT,2024-10-03,35.82,10.75,25.07
NL,2024-10-03,11.73,3.52,8.21
NO,2024-10-03,23.78,7.13,16.64
PT,2024-10-03,1.24,0.37,0.86
SK,2024-10-03,5.97,1.79,4.18
ES,2024-10-03,19.25,5.77,13.47
SE,2024-10-03,533.89,160.17,373.73
CH,2024-10-03,3.60,1.08,2.52
GB,2024-10-03,333.70,100.11,233.59
US,2024-10-03,1424.44,427.33,997.11
AT,2024-10-04,44.06,13.22,30.84
BE,2024-10-04,11.92,3.58,8.35
HR,2024-10-04,3.94,1.18,2.76
CZ,2024-10-04,0.00,0.00,0.00
DK,2024-10-04,15.76,4.73,11.03
FI,2024-10-04,0.31,0.09,0.22
FR,2024-10-04,56.91,17.07,39.84
DE,2024-10-04,680.67,204.20,476.47
GR,2024-10-04,16.79,5.04,11.76
IT,2024-10-04,6.74,2.02,4.72
LV,2024-10-04,0.31,0.09,0.22
LT,2024-10-04,0.52,0.16,0.36
NL,2024-10-04,2.38,0.72,1.67
NO,2024-10-04,6.84,2.05,4.79
PT,2024-10-04,0.73,0.22,0.51
SK,2024-10-04,0.00,0.00,0.00
SI,2024-10-04,0.10,0.03,0.07
ES,2024-10-04,30.58,9.17,21.41
SE,2024-10-04,530.87,159.26,371.61
CH,2024-10-04,24.47,7.34,17.13
GB,2024-10-04,797.50,239.25,558.25
US,2024-10-04,830.05,249.02,581.04
AT,2024-10-05,0.52,0.16,0.36
BE,2024-10-05,4.77,1.43,3.34
HR,2024-10-05,0.00,0.00,0.00
CZ,2024-10-05,1.87,0.56,1.31
DK,2024-10-05,18.04,5.41,12.63
FI,2024-10-05,7.98,2.39,5.59
FR,2024-10-05,63.75,19.13,44.63
DE,2024-10-05,641.49,192.45,449.04
GR,2024-10-05,0.10,0.03,0.07
IT,2024-10-05,8.81,2.64,6.17
LU,2024-10-05,0.00,0.00,0.00
NL,2024-10-05,4.35,1.31,3.05
NO,2024-10-05,20.53,6.16,14.37
PT,2024-10-05,0.21,0.06,0.15
SK,2024-10-05,0.10,0.03,0.07
ES,2024-10-05,19.39,5.82,13.57
SE,2024-10-05,539.79,161.94,377.85
CH,2024-10-05,31.41,9.42,21.99
GB,2024-10-05,597.43,179.23,418.20
US,2024-10-05,913.50,274.05,639.45
AT,2024-10-06,7.78,2.33,5.45
BE,2024-10-06,5.81,1.74,4.07
HR,2024-10-06,2.80,0.84,1.96
CZ,2024-10-06,0.00,0.00,0.00
DK,2024-10-06,47.21,14.16,33.05
FI,2024-10-06,22.31,6.69,15.61
FR,2024-10-06,43.89,13.17,30.72
DE,2024-10-06,679.27,203.78,475.49
GR,2024-10-06,16.19,4.86,11.33
IT,2024-10-06,6.33,1.90,4.43
LT,2024-10-06,28.22,8.47,19.75
LU,2024-10-06,4.15,1.25,2.91
NL,2024-10-06,18.99,5.70,13.29
NO,2024-10-06,10.06,3.02,7.04
PT,2024-10-06,5.19,1.56,3.63
SK,2024-10-06,9.34,2.80,6.54
ES,2024-10-06,33.41,10.02,23.39
SE,2024-10-06,488.68,146.60,342.07
CH,2024-10-06,56.34,16.90,39.44
GB,2024-10-06,583.92,175.18,408.75
US,2024-10-06,1160.27,348.08,812.19
AU,2024-09-30,1711.72,513.52,1198.21
AT,2024-09-30,404.88,121.47,283.42
BE,2024-09-30,610.17,183.05,427.12
CA,2024-09-30,1033.43,310.03,723.40
HR,2024-09-30,187.01,56.10,130.91
CZ,2024-09-30,352.40,105.72,246.68
DK,2024-09-30,434.23,130.27,303.96
FI,2024-09-30,323.56,97.07,226.49
FR,2024-09-30,1445.42,433.63,1011.79
DE,2024-09-30,1976.60,592.98,1383.62
GR,2024-09-30,841.65,252.49,589.15
IS,2024-09-30,33.10,9.93,23.17
IE,2024-09-30,299.09,89.73,209.37
IT,2024-09-30,1209.68,362.90,846.78
