AU,2025-04-07,0.0,0.0,0.0
AT,2025-04-07,13.6,4.1,9.5
BH,2025-04-07,0.0,0.0,0.0
BE,2025-04-07,8.8,2.6,6.1
BR,2025-04-07,0.0,0.0,0.0
CA,2025-04-07,0.0,0.0,0.0
HR,2025-04-07,1.9,0.6,1.3
CZ,2025-04-07,0.0,0.0,0.0
DK,2025-04-07,52.0,15.6,36.4
FI,2025-04-07,4.8,1.4,3.4
FR,2025-04-07,194.6,58.4,136.2
DE,2025-04-07,198.6,59.6,139.0
GR,2025-04-07,28.2,8.5,19.7
IE,2025-04-07,34.8,10.5,24.4
IT,2025-04-07,53.9,16.2,37.7
JP,2025-04-07,0.0,0.0,0.0
LU,2025-04-07,9.8,2.9,6.8
NL,2025-04-07,77.9,23.4,54.6
NZ,2025-04-07,0.0,0.0,0.0
NO,2025-04-07,23.8,7.1,16.6
PK,2025-04-07,0.0,0.0,0.0
PT,2025-04-07,6.1,1.8,4.3
SK,2025-04-07,0.2,0.1,0.1
SI,2025-04-07,0.1,0.0,0.1
KR,2025-04-07,0.0,0.0,0.0
ES,2025-04-07,36.0,10.8,25.2
SE,2025-04-07,464.0,139.2,324.8
CH,2025-04-07,116.6,35.0,81.6
GB,2025-04-07,14.0,4.2,9.8
US,2025-04-07,"1,859.1",557.7,"1,301.4"
AU,2025-04-08,0.0,0.0,0.0
AT,2025-04-08,43.6,13.1,30.5
BE,2025-04-08,25.3,7.6,17.7
BR,2025-04-08,0.0,0.0,0.0
CA,2025-04-08,0.0,0.0,0.0
CL,2025-04-08,0.0,0.0,0.0
CN,2025-04-08,0.0,0.0,0.0
CZ,2025-04-08,10.9,3.3,7.6
DK,2025-04-08,63.1,18.9,44.2
FI,2025-04-08,20.1,6.0,14.1
FR,2025-04-08,203.1,60.9,142.2
DE,2025-04-08,282.5,84.8,197.8
GR,2025-04-08,9.6,2.9,6.7
IE,2025-04-08,47.3,14.2,33.1
IT,2025-04-08,67.0,20.1,46.9
JP,2025-04-08,0.0,0.0,0.0
LV,2025-04-08,0.0,0.0,0.0
LT,2025-04-08,5.3,1.6,3.7
NL,2025-04-08,156.1,46.8,109.3
NZ,2025-04-08,0.0,0.0,0.0
NO,2025-04-08,46.8,14.0,32.8
PT,2025-04-08,0.1,0.0,0.1
ES,2025-04-08,52.1,15.6,36.5
SE,2025-04-08,350.7,105.2,245.5
CH,2025-04-08,34.9,10.5,24.4
TH,2025-04-08,0.0,0.0,0.0
TR,2025-04-08,0.0,0.0,0.0
AE,2025-04-08,0.0,0.0,0.0
GB,2025-04-08,37.8,11.3,26.5
US,2025-04-08,"1,653.5",496.1,"1,157.5"
AU,2025-04-09,0.0,0.0,0.0
AT,2025-04-09,15.2,4.6,10.7
