AU,2024-01-29,51.08,15.32,35.76
AT,2024-01-29,1.36,0.41,0.95
CA,2024-01-29,192.52,57.76,134.76
DK,2024-01-29,534.83,160.45,374.38
FI,2024-01-29,10.55,3.17,7.39
FR,2024-01-29,91.30,27.39,63.91
DE,2024-01-29,286.53,85.96,200.57
GR,2024-01-29,1.57,0.47,1.10
HK,2024-01-29,3.03,0.91,2.12
IE,2024-01-29,41.68,12.50,29.18
IT,2024-01-29,246.73,74.02,172.71
NL,2024-01-29,168.81,50.64,118.16
SG,2024-01-29,2.92,0.88,2.05
ES,2024-01-29,1.25,0.38,0.88
SE,2024-01-29,1280.77,384.23,896.54
AE,2024-01-29,25.91,7.77,18.13
GB,2024-01-29,1100.68,330.20,770.48
US,2024-01-29,1429.41,428.82,1000.59
AU,2024-01-30,88.90,26.67,62.23
AT,2024-01-30,6.25,1.87,4.37
CA,2024-01-30,16.86,5.06,11.80
DK,2024-01-30,339.05,101.72,237.34
FI,2024-01-30,14.78,4.43,10.35
FR,2024-01-30,125.75,37.73,88.03
DE,2024-01-30,411.61,123.48,288.12
GR,2024-01-30,1.77,0.53,1.24
HK,2024-01-30,31.02,9.31,21.72
IE,2024-01-30,40.91,12.27,28.64
IT,2024-01-30,135.22,40.57,94.66
NL,2024-01-30,128.67,38.60,90.07
SG,2024-01-30,90.05,27.01,63.03
ES,2024-01-30,33.31,9.99,23.32
SE,2024-01-30,1775.41,532.62,1242.78
AE,2024-01-30,9.16,2.75,6.41
GB,2024-01-30,947.30,284.19,663.11
US,2024-01-30,1495.38,448.61,1046.77
AU,2024-01-31,106.14,31.84,74.30
AT,2024-01-31,2.71,0.81,1.89
CA,2024-01-31,32.36,9.71,22.65
DK,2024-01-31,33.92,10.18,23.75
FI,2024-01-31,8.32,2.50,5.83
FR,2024-01-31,405.30,121.59,283.71
DE,2024-01-31,331.32,99.40,231.92
GR,2024-01-31,0.10,0.03,0.07
HK,2024-01-31,11.34,3.40,7.94
IE,2024-01-31,176.17,52.85,123.32
IT,2024-01-31,70.76,21.23,49.53
NL,2024-01-31,151.40,45.42,105.98
SG,2024-01-31,106.14,31.84,74.30
ES,2024-01-31,49.95,14.98,34.96
SE,2024-01-31,1476.15,442.85,1033.31
AE,2024-01-31,0.00,0.00,0.00
GB,2024-01-31,1325.27,397.58,927.69
US,2024-01-31,1591.24,477.37,1113.87
AU,2024-02-01,312.73,93.82,218.91
AT,2024-02-01,4.05,1.21,2.83
CA,2024-02-01,186.16,55.85,130.32
DK,2024-02-01,133.94,40.18,93.76
FI,2024-02-01,6.02,1.81,4.22
FR,2024-02-01,155.12,46.54,108.58
DE,2024-02-01,348.86,104.66,244.20
GR,2024-02-01,0.00,0.00,0.00
HK,2024-02-01,20.87,6.26,14.61
IE,2024-02-01,128.95,38.69,90.27
IT,2024-02-01,6.85,2.06,4.80
NL,2024-02-01,154.70,46.41,108.29
SG,2024-02-01,73.30,21.99,51.31
ES,2024-02-01,43.09,12.93,30.16
SE,2024-02-01,1361.29,408.39,952.91
AE,2024-02-01,65.00,19.50,45.50
GB,2024-02-01,1286.64,385.99,900.65
US,2024-02-01,2014.89,604.47,1410.43
AU,2024-02-02,695.90,208.77,487.13
AT,2024-02-02,51.50,15.45,36.05
CA,2024-02-02,1010.53,303.16,707.37
DK,2024-02-02,25.06,7.52,17.55
FI,2024-02-02,4.44,1.33,3.11
FR,2024-02-02,99.52,29.86,69.66
DE,2024-02-02,261.23,78.37,182.86
GR,2024-02-02,0.74,0.22,0.52
HK,2024-02-02,0.00,0.00,0.00
IE,2024-02-02,94.23,28.27,65.96
IT,2024-02-02,104.81,31.44,73.37
NL,2024-02-02,284.39,85.32,199.07
SG,2024-02-02,18.08,5.43,12.66
ES,2024-02-02,46.96,14.09,32.87
SE,2024-02-02,1283.39,385.02,898.37
AE,2024-02-02,15.02,4.51,10.51
GB,2024-02-02,1143.68,343.10,800.58
US,2024-02-02,3962.38,1188.71,2773.66
AU,2024-02-03,130.51,39.15,91.35
AT,2024-02-03,31.52,9.45,22.06
CA,2024-02-03,197.77,59.33,138.44
DK,2024-02-03,133.47,40.04,93.43
FI,2024-02-03,0.00,0.00,0.00
FR,2024-02-03,348.69,104.61,244.08
DE,2024-02-03,1123.16,336.95,786.21
GR,2024-02-03,7.09,2.13,4.96
HK,2024-02-03,13.96,4.19,9.77
IE,2024-02-03,358.84,107.65,251.19
IT,2024-02-03,133.15,39.95,93.21
NL,2024-02-03,313.79,94.14,219.65
SG,2024-02-03,27.60,8.28,19.32
ES,2024-02-03,50.45,15.13,35.31
SE,2024-02-03,1054.74,316.42,738.32
AE,2024-02-03,13.96,4.19,9.77
GB,2024-02-03,691.14,207.34,483.80
US,2024-02-03,2194.40,658.32,1536.08
AU,2024-02-04,30.28,9.08,21.20
AT,2024-02-04,7.46,2.24,5.23
CA,2024-02-04,96.30,28.89,67.41
DK,2024-02-04,63.82,19.15,44.67
FI,2024-02-04,18.50,5.55,12.95
FR,2024-02-04,478.27,143.48,334.79
DE,2024-02-04,745.52,223.66,521.87
GR,2024-02-04,2.84,0.85,1.99
HK,2024-02-04,6.94,2.08,4.86
IE,2024-02-04,47.52,14.26,33.27
IT,2024-02-04,222.15,66.65,155.51
NL,2024-02-04,40.48,12.14,28.33
SG,2024-02-04,0.00,0.00,0.00
ES,2024-02-04,4.52,1.36,3.16
SE,2024-02-04,1591.24,477.37,1113.87
AE,2024-02-04,13.35,4.01,9.35
GB,2024-02-04,1055.25,316.58,738.68
US,2024-02-04,2338.23,701.47,1636.76
AL,2024-01-29,4.81,1.44,3.36
AD,2024-01-29,2.72,0.81,1.90
AG,2024-01-29,1.46,0.44,1.02
AW,2024-01-29,1.57,0.47,1.10
AU,2024-01-29,918.30,275.49,642.81
AT,2024-01-29,338.76,101.63,237.13
AZ,2024-01-29,0.00,0.00,0.00
BH,2024-01-29,21.31,6.39,14.92
BB,2024-01-29,1.88,0.56,1.32
BY,2024-01-29,7.63,2.29,5.34
BE,2024-01-29,465.89,139.77,326.12
BA,2024-01-29,4.60,1.38,3.22
BG,2024-01-29,55.26,16.58,38.68
CA,2024-01-29,156.06,46.82,109.24
KY,2024-01-29,7.83,2.35,5.48
HR,2024-01-29,75.73,22.72,53.01
CY,2024-01-29,89.63,26.89,62.74
CZ,2024-01-29,228.76,68.63,160.14
DK,2024-01-29,385.56,115.67,269.89
EE,2024-01-29,83.15,24.94,58.20
FO,2024-01-29,1.67,0.50,1.17
FI,2024-01-29,288.83,86.65,202.18
FR,2024-01-29,836.50,250.95,585.55
DE,2024-01-29,1722.94,516.88,1206.06
GI,2024-01-29,2.30,0.69,1.61
GR,2024-01-29,219.68,65.90,153.77
GG,2024-01-29,5.95,1.79,4.17
HK,2024-01-29,231.38,69.41,161.96
HU,2024-01-29,126.60,37.98,88.62
IS,2024-01-29,43.87,13.16,30.71
IE,2024-01-29,236.49,70.95,165.55
IM,2024-01-29,2.51,0.75,1.75
IL,2024-01-29,187.29,56.19,131.11
IT,2024-01-29,627.80,188.34,439.46
JP,2024-01-29,258.43,77.53,180.90
JE,2024-01-29,11.49,3.45,8.04
KR,2024-01-29,185.62,55.69,129.94
RS,2024-01-29,4.49,1.35,3.14
KW,2024-01-29,145.41,43.62,101.78
LV,2024-01-29,85.34,25.60,59.74
LI,2024-01-29,2.51,0.75,1.75
LT,2024-01-29,100.70,30.21,70.49
LU,2024-01-29,56.93,17.08,39.85
MO,2024-01-29,2.30,0.69,1.61
MK,2024-01-29,3.55,1.07,2.49
MT,2024-01-29,19.64,5.89,13.75
MD,2024-01-29,6.27,1.88,4.39
MC,2024-01-29,15.36,4.61,10.75
ME,2024-01-29,3.97,1.19,2.78
NL,2024-01-29,825.22,247.57,577.66
NZ,2024-01-29,142.38,42.71,99.66
NO,2024-01-29,366.13,109.84,256.29
OM,2024-01-29,14.83,4.45,10.38
PL,2024-01-29,307.74,92.32,215.41
PT,2024-01-29,210.80,63.24,147.56
QA,2024-01-29,58.91,17.67,41.24
RO,2024-01-29,204.11,61.23,142.88
#N/A,2024-01-29,0.84,0.25,0.58
SM,2024-01-29,0.42,0.13,0.29
SA,2024-01-29,1.46,0.44,1.02
RS,2024-01-29,38.96,11.69,27.27
SG,2024-01-29,312.12,93.64,218.49
SK,2024-01-29,84.09,25.23,58.86
SI,2024-01-29,71.76,21.53,50.23
ZA,2024-01-29,22.98,6.89,16.09
ES,2024-01-29,822.72,246.81,575.90
SJ,2024-01-29,0.84,0.25,0.58
SE,2024-01-29,3891.08,1167.32,2723.76
CH,2024-01-29,527.93,158.38,369.55
TW,2024-01-29,161.91,48.57,113.34
TR,2024-01-29,248.82,74.65,174.17
#N/A,2024-01-29,3.03,0.91,2.12
AE,2024-01-29,266.47,79.94,186.53
GB,2024-01-29,3928.90,1178.67,2750.23
US,2024-01-29,8650.22,2595.06,6055.15
AL,2024-01-30,4.27,1.28,2.99
AD,2024-01-30,2.81,0.84,1.97
AG,2024-01-30,2.19,0.66,1.53
AW,2024-01-30,0.94,0.28,0.66
AU,2024-01-30,725.67,217.70,507.97
AT,2024-01-30,266.49,79.95,186.55
AZ,2024-01-30,0.00,0.00,0.00
BH,2024-01-30,12.08,3.62,8.45
BB,2024-01-30,2.60,0.78,1.82
BY,2024-01-30,4.37,1.31,3.06
BE,2024-01-30,354.35,106.31,248.05
BA,2024-01-30,2.50,0.75,1.75
BG,2024-01-30,40.18,12.05,28.13
CA,2024-01-30,119.92,35.98,83.95
KY,2024-01-30,5.41,1.62,3.79
HR,2024-01-30,56.63,16.99,39.64
CY,2024-01-30,58.71,17.61,41.10
CZ,2024-01-30,176.03,52.81,123.22
DK,2024-01-30,276.49,82.95,193.54
EE,2024-01-30,47.57,14.27,33.30
FO,2024-01-30,1.15,0.34,0.80
FI,2024-01-30,187.69,56.31,131.38
FR,2024-01-30,637.50,191.25,446.25
DE,2024-01-30,1216.29,364.89,851.40
GI,2024-01-30,2.19,0.66,1.53
GR,2024-01-30,153.13,45.94,107.19
GG,2024-01-30,4.89,1.47,3.42
HK,2024-01-30,228.60,68.58,160.02
HU,2024-01-30,97.33,29.20,68.13
IS,2024-01-30,45.49,13.65,31.84
IE,2024-01-30,243.28,72.98,170.30
IM,2024-01-30,3.23,0.97,2.26
IL,2024-01-30,127.63,38.29,89.34
IT,2024-01-30,421.29,126.39,294.90
JP,2024-01-30,167.50,50.25,117.25
JE,2024-01-30,6.77,2.03,4.74
KR,2024-01-30,174.89,52.47,122.42
RS,2024-01-30,3.02,0.91,2.11
KW,2024-01-30,105.87,31.76,74.11
LV,2024-01-30,48.51,14.55,33.96
LI,2024-01-30,3.12,0.94,2.19
LT,2024-01-30,76.82,23.05,53.78
LU,2024-01-30,47.16,14.15,33.01
MO,2024-01-30,1.67,0.50,1.17
MK,2024-01-30,2.71,0.81,1.89
MT,2024-01-30,13.95,4.18,9.76
MD,2024-01-30,2.91,0.87,2.04
MC,2024-01-30,9.99,3.00,7.00
ME,2024-01-30,3.44,1.03,2.40
NL,2024-01-30,629.49,188.85,440.64
NZ,2024-01-30,95.35,28.61,66.75
NO,2024-01-30,302.93,90.88,212.05
OM,2024-01-30,8.33,2.50,5.83
PL,2024-01-30,267.22,80.17,187.06
PT,2024-01-30,208.20,62.46,145.74
QA,2024-01-30,39.77,11.93,27.84
RO,2024-01-30,151.98,45.60,106.39
#N/A,2024-01-30,1.25,0.37,0.87
SM,2024-01-30,0.42,0.12,0.29
