AR,2025-03-31,0.0,0.0,0.0
AU,2025-03-31,0.0,0.0,0.0
AT,2025-03-31,36.6,11.0,25.7
BE,2025-03-31,10.9,3.3,7.7
BR,2025-03-31,7.1,2.1,5.0
CA,2025-03-31,7.7,2.3,5.4
HR,2025-03-31,0.0,0.0,0.0
CZ,2025-03-31,0.0,0.0,0.0
DK,2025-03-31,15.6,4.7,10.9
FI,2025-03-31,19.2,5.8,13.4
FR,2025-03-31,201.9,60.6,141.3
DE,2025-03-31,287.4,86.2,201.2
GR,2025-03-31,12.7,3.8,8.9
HK,2025-03-31,0.0,0.0,0.0
HU,2025-03-31,0.0,0.0,0.0
IT,2025-03-31,29.3,8.8,20.5
JP,2025-03-31,0.0,0.0,0.0
LV,2025-03-31,0.0,0.0,0.0
LT,2025-03-31,9.5,2.9,6.7
LU,2025-03-31,4.9,1.5,3.4
MX,2025-03-31,15.1,4.5,10.5
NL,2025-03-31,152.3,45.7,106.6
NO,2025-03-31,0.0,0.0,0.0
PT,2025-03-31,5.7,1.7,4.0
RO,2025-03-31,0.0,0.0,0.0
SK,2025-03-31,0.1,0.0,0.1
ES,2025-03-31,32.1,9.6,22.5
SE,2025-03-31,570.5,171.1,399.3
CH,2025-03-31,4.7,1.4,3.3
UA,2025-03-31,0.0,0.0,0.0
AE,2025-03-31,0.0,0.0,0.0
GB,2025-03-31,208.3,62.5,145.8
US,2025-03-31,990.7,297.2,693.5
AU,2025-04-01,0.0,0.0,0.0
AT,2025-04-01,4.0,1.2,2.8
BE,2025-04-01,61.9,18.6,43.3
BR,2025-04-01,0.0,0.0,0.0
CA,2025-04-01,0.0,0.0,0.0
CN,2025-04-01,0.0,0.0,0.0
HR,2025-04-01,0.4,0.1,0.3
CZ,2025-04-01,0.0,0.0,0.0
DK,2025-04-01,30.3,9.1,21.2
FI,2025-04-01,1.6,0.5,1.1
FR,2025-04-01,174.6,52.4,122.2
DE,2025-04-01,268.4,80.5,187.9
GR,2025-04-01,28.3,8.5,19.8
IE,2025-04-01,0.0,0.0,0.0
IT,2025-04-01,5.4,1.6,3.8
LT,2025-04-01,6.0,1.8,4.2
MX,2025-04-01,0.0,0.0,0.0
NL,2025-04-01,92.0,27.6,64.4
NZ,2025-04-01,0.0,0.0,0.0
NO,2025-04-01,28.6,8.6,20.0
PT,2025-04-01,10.1,3.0,7.1
SI,2025-04-01,15.0,4.5,10.5
KR,2025-04-01,0.0,0.0,0.0
ES,2025-04-01,59.0,17.7,41.3
SE,2025-04-01,640.4,192.1,448.3
CH,2025-04-01,89.3,26.8,62.5
UA,2025-04-01,0.0,0.0,0.0
GB,2025-04-01,528.4,158.5,369.9
US,2025-04-01,"1,294.5",388.4,906.2
AU,2025-04-02,0.0,0.0,0.0
AT,2025-04-02,0.0,0.0,0.0
BH,2025-04-02,0.0,0.0,0.0
BE,2025-04-02,30.9,9.3,21.6
BR,2025-04-02,0.0,0.0,0.0
BG,2025-04-02,0.0,0.0,0.0
CA,2025-04-02,11.4,3.4,8.0
HR,2025-04-02,3.7,1.1,2.6
CZ,2025-04-02,0.0,0.0,0.0
DK,2025-04-02,92.5,27.7,64.7
FI,2025-04-02,5.5,1.7,3.9
FR,2025-04-02,72.8,21.8,50.9
DE,2025-04-02,187.9,56.4,131.5
GR,2025-04-02,9.5,2.8,6.6
HU,2025-04-02,0.0,0.0,0.0
IT,2025-04-02,0.1,0.0,0.1
JP,2025-04-02,0.0,0.0,0.0
LV,2025-04-02,20.5,6.2,14.4
LT,2025-04-02,1.9,0.6,1.3
MT,2025-04-02,0.1,0.0,0.1
MX,2025-04-02,0.0,0.0,0.0
NL,2025-04-02,200.7,60.2,140.5
NO,2025-04-02,17.1,5.1,11.9
PT,2025-04-02,0.0,0.0,0.0
SG,2025-04-02,0.0,0.0,0.0
KR,2025-04-02,0.0,0.0,0.0
ES,2025-04-02,24.3,7.3,17.0
SE,2025-04-02,189.5,56.9,132.7
CH,2025-04-02,8.2,2.5,5.7
TR,2025-04-02,0.0,0.0,0.0
UA,2025-04-02,0.0,0.0,0.0
GB,2025-04-02,232.2,69.7,162.6
US,2025-04-02,859.6,257.9,601.7
AU,2025-04-03,#N/A,#N/A,#N/A
AT,2025-04-03,#N/A,#N/A,#N/A
BE,2025-04-03,#N/A,#N/A,#N/A
BR,2025-04-03,#N/A,#N/A,#N/A
CA,2025-04-03,#N/A,#N/A,#N/A
HR,2025-04-03,#N/A,#N/A,#N/A
CZ,2025-04-03,#N/A,#N/A,#N/A
DK,2025-04-03,#N/A,#N/A,#N/A
FI,2025-04-03,#N/A,#N/A,#N/A
FR,2025-04-03,#N/A,#N/A,#N/A
DE,2025-04-03,#N/A,#N/A,#N/A
GR,2025-04-03,#N/A,#N/A,#N/A
HK,2025-04-03,#N/A,#N/A,#N/A
HU,2025-04-03,#N/A,#N/A,#N/A
IE,2025-04-03,#N/A,#N/A,#N/A
IT,2025-04-03,#N/A,#N/A,#N/A
JP,2025-04-03,#N/A,#N/A,#N/A
LT,2025-04-03,#N/A,#N/A,#N/A
MX,2025-04-03,#N/A,#N/A,#N/A
NL,2025-04-03,#N/A,#N/A,#N/A
NZ,2025-04-03,#N/A,#N/A,#N/A
NO,2025-04-03,#N/A,#N/A,#N/A
PT,2025-04-03,#N/A,#N/A,#N/A
RO,2025-04-03,#N/A,#N/A,#N/A
RS,2025-04-03,#N/A,#N/A,#N/A
SG,2025-04-03,#N/A,#N/A,#N/A
SK,2025-04-03,#N/A,#N/A,#N/A
KR,2025-04-03,#N/A,#N/A,#N/A
ES,2025-04-03,#N/A,#N/A,#N/A
SE,2025-04-03,#N/A,#N/A,#N/A
CH,2025-04-03,#N/A,#N/A,#N/A
AE,2025-04-03,#N/A,#N/A,#N/A
GB,2025-04-03,#N/A,#N/A,#N/A
US,2025-04-03,#N/A,#N/A,#N/A
AU,2025-04-04,19.0,5.7,13.3
AT,2025-04-04,0.0,0.0,0.0
BE,2025-04-04,20.6,6.2,14.4
BR,2025-04-04,0.0,0.0,0.0
CA,2025-04-04,8.2,2.5,5.7
CN,2025-04-04,0.0,0.0,0.0
HR,2025-04-04,6.8,2.0,4.8
CZ,2025-04-04,0.4,0.1,0.3
DK,2025-04-04,9.3,2.8,6.5
FI,2025-04-04,0.0,0.0,0.0
FR,2025-04-04,70.1,21.0,49.1
DE,2025-04-04,302.5,90.7,211.7
GR,2025-04-04,29.9,9.0,20.9
